"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 16:09:47 GMT 2022","Fri Nov 25 16:09:50 GMT 2022","2626","","com.bilgin.RestAssuredWithMockServerTest","","com.bilgin.RestAssuredWithMockServerTest","restAssuredWithMockServerTest","restAssuredWithMockServerTest()",""
"passed","Fri Nov 25 16:09:33 GMT 2022","Fri Nov 25 16:09:35 GMT 2022","1916","","com.bilgin.RestAssuredTest","","com.bilgin.RestAssuredTest","singleUserTest","singleUserTest()",""
