"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 16:07:33 GMT 2022","Fri Nov 25 16:07:36 GMT 2022","2659","","com.bilgin.RestAssuredWithMockServerTest","","com.bilgin.RestAssuredWithMockServerTest","restAssuredWithMockServerTest","restAssuredWithMockServerTest()",""
"passed","Fri Nov 25 16:07:19 GMT 2022","Fri Nov 25 16:07:20 GMT 2022","1707","","com.bilgin.RestAssuredTest","","com.bilgin.RestAssuredTest","singleUserTest","singleUserTest()",""
